UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
205090,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",115932,"R",12530,"R",19056,"R",0,"R",0,"R",0,"R",147518,"R",147518,"R",0,"R",147518,"R",264527,"R",264527,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128462,"R",128462,"R",0,"R",0,"R",19056,"R",19056,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",412045,"R",412045,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",412045,"R",412045,"R",0,"R",0,"R",1419694,"R",694954,"R",0,"R",0,"R",0,"R",0,"R",60231,"R",35043,"R",179202,"R",135438,"R",1098280,"R",175114,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",2757407,"R",1040549,"R",276231,"R",483601,"R",29262,"R",0,"R",927764,-2,"A",,"A",
205124,"R",7025,"R",1080291,"R",0,"R",2679171,"R",627408,"R",0,"R",2001314,"R",50449,"R",7025,"R",43424,"R",2051763,"R",221982,"R",2059342,"R",476238,"R",0,"R",0,"R",2757562,"R",1677271,"R",2970934,"R",3085838,"R",0,"R",-114904,"R",2166666,"R",1,"R",2051763,"R",183593,"R",44100,"R",50865,"R",0,"R",520170,"R",0,"R",798728,"R",615135,"R",0,"R",615135,"R",680641,"R",680641,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",227693,"R",227693,"R",0,"R",0,"R",50865,"R",50865,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1646264,"R",1617014,"R",29250,"R",0,"R",1646264,"R",1617014,"R",29250,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5276,"R",5276,"Z",0,"Z",0,"Z",0,"Z",0,"R",360195,"R",360195,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",2970934,"R",2941684,"R",29250,"Z",0,"R",0,"R",34505,"R",-34505,"Z",0,"R",2970934,"R",2976189,"R",-5255,"R",0,"R",1072853,"R",843807,"R",0,"R",0,"R",13547,"R",0,"R",543919,"R",0,"R",350104,"R",258183,"R",721341,"R",101471,"R",384073,"R",184183,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",1,"R",0,"R",3085838,"R",1387644,"R",45055,"R",160179,"R",49330,"R",0,"R",1443630, 1,"R",7025,"R",7026
205203,"R",23682691,"R",18907964,"Z",0,"R",47090593,"R",21549048,"Z",0,"R",-999331,"R",26540876,"R",20772487,"R",5768389,"R",25541545,"R",4653543,"R",29738232,"R",12625942,"Z",0,"Z",0,"R",47017717,"R",28109753,"R",21444148,"R",21462754,"R",-1953658,"R",-1972264,"R",27513809,"R",0,"R",25541545,"R",3896697,"R",344403,"R",35159,"Z",0,"R",692902,"R",4581590,"R",9550751,"R",5274493,"Z",0,"R",5274493,"R",6018527,"R",6018527,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",142321,"R",142321,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",895428,"R",53892,"R",677527,"R",164009,"R",895428,"R",53892,"R",677527,"R",164009,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",661353,"Z",0,"R",661353,"Z",0,"R",8936403,"R",8936403,"R",4395324,"R",4395324,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",394792,"R",394792,"R",0,"R",0,"R",21444148,"R",19941259,"R",1338880,"R",164009,"R",0,"R",1273023,"R",-1273023,"R",0,"R",21444148,"R",21214282,"R",65857,"R",164009,"R",8996662,"R",5031556,"Z",0,"Z",0,"Z",0,"Z",0,"R",1586561,"R",695267,"R",2715146,"R",876215,"R",4985594,"R",2293598,"R",3178791,"R",128819,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",21462754,"R",9025455,"R",3541274,"R",1958343,"R",896340,"R",553475,"R",5487867, 1,"R",23943243,"R",23682691
205957,"R",101370638,"R",102191499,"R",0,"R",216487209,"R",57825214,"R",43319086,"R",109733810,"R",48928185,"R",24421876,"R",24506309,"R",158661995,"R",13052178,"R",143729220,"R",19573057,"R",448667,"R",0,"R",176803122,"R",74611623,"R",74063492,"R",75001062,"R",0,"R",-937570,"R",159599565,"R",0,"R",158661995,"R",2336981,"R",119882,"R",276179,"R",0,"R",2519706,"R",19464836,"R",24717584,"R",22380602,"R",0,"R",22380602,"R",40272994,"R",40272994,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",312362,"R",0,"R",312362,"R",0,"R",276179,"R",0,"R",276179,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7934529,"R",4511206,"R",1628800,"R",1794523,"R",7934529,"R",4511206,"R",1628800,"R",1794523,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1993077,"R",982745,"R",1010332,"Z",0,"R",62564,"R",62564,"R",19581360,"R",19581360,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3630427,"R",3248467,"R",381960,"R",0,"R",74063492,"R",68659336,"R",3609633,"R",1794523,"R",0,"R",3527105,"R",-3527105,"Z",0,"R",74063492,"R",72186441,"R",82528,"R",1794523,"R",22077886,"R",11999728,"R",0,"R",0,"R",0,"R",0,"R",4808654,"R",2618747,"R",12206417,"R",5067453,"R",12614330,"R",4472910,"R",23293775,"R",4202526,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75001062,"R",28361364,"R",12278435,"R",2815747,"R",5601630,"R",2143789,"R",23800097, 1,"R",61438797,"R",63747212
206048,"R",12652355,"R",60376756,"Z",0,"R",84770678,"R",28335011,"R",20517039,"R",47685795,"R",8749872,"R",8749872,"Z",0,"R",56435667,"R",13644476,"R",64589745,"R",14015737,"R",328314,"Z",0,"R",92578272,"R",32201516,"R",46225617,"R",45205828,"R",0,"R",1019789,"R",55415878,"R",0,"R",56435667,"R",4334366,"R",413287,"R",1691057,"Z",0,"R",162214,"R",20891749,"R",27492673,"R",20999694,"Z",0,"R",20999694,"R",31629325,"R",31629325,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",249559,"R",249559,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",67136,"R",67136,"Z",0,"Z",0,"R",1763821,"R",747169,"R",-105228,"R",1121880,"R",1763821,"R",747169,"R",-105228,"R",1121880,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",602446,"R",305297,"R",297149,"Z",0,"Z",0,"Z",0,"R",9462290,"R",9462290,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2451040,"R",2448719,"R",1487,"R",834,"R",46225617,"R",44909495,"R",193408,"R",1122714,"R",0,"R",0,"R",0,"Z",0,"R",46225617,"R",44909495,"R",193408,"R",1122714,"R",12813560,"R",8901857,"Z",0,"Z",0,"Z",0,"Z",0,"R",3205039,"R",2023081,"R",14298286,"R",5854732,"R",8435392,"R",2609931,"R",5999014,"R",643454,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",454537,"R",0,"R",45205828,"R",20033055,"R",4413472,"R",3296035,"R",2957887,"R",710993,"R",13794386, 1,"R",12246666,"R",13072487
206154,"Z",0,"R",1692235,"Z",0,"R",1728860,"R",11225,"Z",0,"R",1705885,"R",11750,"Z",0,"R",11750,"R",1717635,"R",25300,"R",1779998,"R",372755,"Z",0,"R",48941,"R",2226994,"R",534759,"R",397048,"R",438991,"R",83886,"R",41943,"R",1759578,"R",-83886,"R",1717635,"R",47246,"R",5397,"R",15750,"R",0,"R",0,"R",0,"R",68393,"R",67394,"R",0,"R",67394,"R",155481,"R",155481,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",52846,"R",52846,"Z",0,"Z",0,"R",15750,"R",15750,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",172971,"R",172971,"R",0,"R",0,"R",172971,"R",172971,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",397048,"R",397048,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",397048,"R",397048,"R",0,"R",0,"R",59636,"R",54140,"Z",0,"Z",0,"Z",0,"Z",0,"R",154957,"R",85620,"R",100613,"R",12620,"R",63446,"R",9710,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60339,"R",0,"R",438991,"R",162090,"Z",0,"R",15600,"R",64770,"R",2566,"R",193965, 2,"A",,"A",
206279,"R",4380412,"R",5771826,"R",1313155,"R",17161113,"R",7313229,"R",3440502,"R",7525475,"R",2322409,"R",883537,"R",1438872,"R",9847884,"R",642440,"R",5567353,"R",2978854,"R",0,"R",0,"R",9188647,"R",3416821,"R",16016094,"R",17444110,"R",0,"R",-1428016,"R",11275900,"R",0,"R",9847884,"R",1687813,"R",179355,"R",270410,"R",0,"R",199544,"R",1079661,"R",3416783,"R",0,"R",0,"R",0,"R",14910517,"R",14910517,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",179355,"R",179355,"R",0,"R",0,"R",270410,"R",270410,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",237188,"R",73592,"R",156180,"R",7416,"R",237188,"R",73592,"R",156180,"R",7416,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",362966,"R",248955,"R",114011,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55658,"R",55658,"R",0,"R",0,"R",16016094,"R",15738487,"R",270191,"R",7416,"R",0,"R",-212317,"R",212317,"R",0,"R",16016094,"R",15526170,"R",482508,"R",7416,"R",6483283,"R",3891221,"R",74939,"R",0,"R",0,"R",0,"R",3225628,"R",2169480,"R",2736248,"R",1463589,"R",3224300,"R",1563280,"R",0,"R",0,"R",1699712,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17444110,"R",9087570,"R",1935607,"R",410592,"R",243670,"R",126304,"R",5640367, 1,"R",876121,"R",883537
206288,"R",4149369,"R",4726070,"R",0,"R",14013313,"R",4071409,"R",2626899,"R",-1029229,"R",10971133,"R",8418225,"R",2552908,"R",9941904,"R",384910,"R",5852500,"R",4087733,"R",0,"R",0,"R",10325143,"R",5599073,"R",6243544,"R",6322934,"R",0,"R",-79390,"R",10021294,"R",0,"R",9941904,"R",0,"R",0,"R",0,"R",0,"R",0,"R",773180,"R",773180,"R",773180,"Z",0,"R",773180,"R",3823676,"R",3823676,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1239001,"R",739141,"R",423245,"R",76615,"R",864943,"R",761245,"R",96068,"R",7630,"R",374058,"R",-22104,"R",327177,"R",68985,"R",1069235,"R",1069235,"R",0,"R",0,"R",57894,"R",36862,"Z",0,"R",21032,"Z",0,"Z",0,"R",53738,"R",53738,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",6243544,"R",5722652,"R",423245,"R",97647,"R",0,"R",449836,"R",-449836,"Z",0,"R",6243544,"R",6172488,"R",-26591,"R",97647,"R",2239095,"R",1492327,"R",0,"R",0,"R",0,"R",0,"R",1267642,"R",830362,"R",739660,"R",382447,"R",1812541,"R",828479,"R",23323,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",240673,"R",76596,"R",6322934,"R",3610211,"R",666679,"R",240673,"R",168518,"R",190751,"R",1446102, 1,"R",5010438,"R",5504421
206349,"R",45940465,"R",39918104,"R",0,"R",95114053,"R",6078388,"R",2855844,"R",46997053,"R",42038612,"R",23867676,"R",18170936,"R",89035665,"R",179270,"R",68973782,"R",18598514,"R",0,"R",0,"R",87751566,"R",47833462,"R",23654628,"R",24231218,"R",0,"R",-576590,"R",89612255,"R",0,"R",89035665,"R",1279947,"R",141131,"R",552848,"R",220354,"R",897029,"R",5639597,"R",8730906,"R",6962828,"R",0,"R",6962828,"R",16740140,"R",16740140,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",2055442,"R",2055442,"R",0,"R",0,"R",2055442,"R",2055442,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2496641,"R",2496641,"R",0,"R",0,"R",0,"R",0,"R",1963550,"R",1963550,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",398855,"R",-293650,"R",692505,"R",0,"R",23654628,"R",22962123,"R",692505,"Z",0,"R",0,"R",-3093817,"R",3093817,"R",0,"R",23654628,"R",19868306,"R",3786322,"R",0,"R",12070336,"R",7034901,"R",0,"R",0,"R",0,"R",0,"R",2161273,"R",872185,"R",5182076,"R",2312478,"R",3365909,"R",1483458,"R",1451623,"R",77360,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",24231218,"R",11780382,"R",2670473,"R",2414331,"R",1835056,"R",123739,"R",5407237, 1,"R",23270960,"R",23867676
206437,"R",17927219,"R",66661466,"R",0,"R",115488063,"R",21375574,"R",16074206,"R",65501632,"R",28610857,"R",17378568,"R",11232289,"R",94112489,"R",11066242,"R",91111116,"R",21297906,"R",94960,"R",0,"R",123570224,"R",56908758,"R",50973699,"R",50392683,"R",0,"R",581016,"R",93531473,"R",0,"R",94112489,"R",2882411,"R",222299,"R",1119827,"R",0,"R",28298963,"R",3624009,"R",36147509,"R",31922972,"R",0,"R",31922972,"R",32093809,"R",32093809,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",314986,"R",314986,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",3081297,"R",458802,"R",1775050,"R",847445,"R",3081297,"R",458802,"R",1775050,"R",847445,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1308763,"R",193575,"R",1115188,"Z",0,"R",0,"R",0,"R",13285987,"R",13285987,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",888857,"R",257622,"R",631235,"R",0,"R",50973699,"R",46604781,"R",3521473,"R",847445,"R",0,"R",2289240,"R",-2289240,"Z",0,"R",50973699,"R",48894021,"R",1232233,"R",847445,"R",19458869,"R",11795242,"R",0,"R",0,"R",0,"R",0,"R",4079463,"R",2011657,"R",9447561,"R",4473610,"R",9806696,"R",3059374,"R",7361902,"R",625824,"R",238192,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50392683,"R",21965707,"R",6585749,"R",3430815,"R",3562609,"R",825975,"R",14021828, 1,"R",27379277,"R",28386534
206491,"R",5834435,"R",18223939,"Z",0,"R",30886790,"R",43303926,"R",22260861,"R",-21919153,"R",9502017,"R",9502017,"Z",0,"R",-12417136,"R",318309,"R",37124039,"R",13355890,"R",0,"R",0,"R",50798238,"R",32574299,"R",16891243,"R",17383043,"R",1,"R",-491799,"R",-11925337,"R",0,"R",-12417136,"R",2760286,"R",1293246,"R",500780,"R",0,"R",501541,"R",572707,"R",5628560,"R",1494479,"Z",0,"R",1494479,"R",6339323,"R",6339323,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3979799,"R",3979799,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2974357,"R",2974357,"R",0,"R",0,"R",2974357,"R",2974357,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-85889,"R",-177587,"R",91698,"Z",0,"Z",0,"Z",0,"R",3682681,"R",3682681,"Z",0,"Z",0,"R",972,"R",972,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",16891243,"R",16799545,"R",91698,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",16891243,"R",16799545,"R",91698,"R",0,"R",2758839,"R",2225765,"R",0,"R",0,"R",0,"R",0,"R",704660,"R",346179,"R",3846006,"R",1565554,"R",5712224,"R",1832535,"R",4361314,"R",1122056,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",17383043,"R",7092089,"R",1324182,"R",2133366,"R",1177645,"R",247266,"R",5408495, 1,"R",8193613,"R",6714939
206507,"R",38269926,"R",42294117,"Z",0,"R",106618897,"R",45631496,"R",36229970,"R",26253768,"R",34733633,"R",11188435,"R",23545198,"R",60987401,"R",5056097,"R",61287402,"R",19696495,"Z",0,"Z",0,"R",86039994,"R",43745877,"R",26182189,"R",25794501,"R",0,"R",387688,"R",60599713,"R",0,"R",60987401,"R",2393841,"R",243990,"R",948092,"Z",0,"R",916900,"R",13748607,"R",18251430,"R",14273686,"Z",0,"R",14273686,"R",13717732,"R",13717732,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",565548,"R",565548,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1449094,"R",290858,"R",706792,"R",451444,"R",1449094,"R",290858,"R",706792,"R",451444,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1790432,"R",716387,"R",941601,"R",132444,"Z",0,"Z",0,"R",7431812,"R",7431812,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1227571,"R",1227571,"R",0,"R",0,"R",26182189,"R",23949908,"R",1648393,"R",583888,"R",0,"R",0,"Z",0,"Z",0,"R",26182189,"R",23949908,"R",1648393,"R",583888,"R",7077318,"R",4197927,"Z",0,"Z",0,"Z",0,"Z",0,"R",1303293,"R",698234,"R",5867320,"R",2879028,"R",6354460,"R",1944405,"R",3942013,"R",109298,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1250097,"R",481349,"R",25794501,"R",10310241,"R",1971181,"R",4178814,"R",1946495,"R",1382432,"R",6005338, 1,"R",37172244,"R",38269926
206516,"R",1760517,"R",34128,"R",0,"R",2858350,"R",67726,"R",0,"R",811770,"R",1978854,"R",1679220,"R",299634,"R",2790624,"R",0,"R",0,"R",55009,"Z",0,"R",55242,"R",110251,"R",76123,"R",1113066,"R",1484578,"R",0,"R",-371512,"R",3162136,"R",0,"R",2790624,"R",0,"R",0,"R",0,"R",0,"R",41250,"R",100335,"R",141585,"R",100335,"R",0,"R",100335,"R",372581,"R",372581,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",585429,"R",455493,"R",122436,"R",7500,"R",459012,"R",340943,"R",110569,"R",7500,"R",126417,"R",114550,"R",11867,"R",0,"R",0,"R",0,"R",0,"R",0,"R",100204,"R",18753,"R",44360,"R",37091,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54852,"R",5640,"R",49212,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1113066,"R",852467,"R",216008,"R",44591,"R",0,"R",204249,"R",-204249,"R",0,"R",1113066,"R",1056716,"R",11759,"R",44591,"R",524580,"R",405580,"R",0,"R",0,"R",0,"R",0,"R",192153,"R",35414,"R",121442,"R",73086,"R",646403,"R",265967,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1484578,"R",780047,"R",211320,"R",488290,"R",4921,"R",0,"R",0, 1,"R",1979734,"R",2196813
206525,"R",113414492,"R",98786702,"R",0,"R",266610863,"R",94234082,"R",76537572,"R",29984449,"R",142392332,"R",100771567,"R",41620765,"R",172376781,"R",13695529,"R",137057343,"R",39968496,"R",28589086,"R",0,"R",219310454,"R",120523752,"R",54097226,"R",53291301,"R",1119219,"R",1925144,"R",170219167,"R",232470,"R",172376781,"R",2490495,"R",712752,"R",1104914,"R",0,"R",2660866,"R",36525969,"R",43494996,"R",39186835,"R",0,"R",39186835,"R",25320744,"R",25320744,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1149705,"R",552971,"R",596734,"R",0,"R",103205,"R",103205,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6640161,"R",1913911,"R",2142621,"R",2583629,"R",6606541,"R",1888911,"R",2134001,"R",2583629,"R",33620,"R",25000,"R",8620,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6283182,"R",2655292,"R",3463692,"R",164198,"R",0,"R",0,"R",13083224,"R",13083224,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1517005,"R",5256300,"R",-3751295,"R",12000,"R",54097226,"R",48885647,"R",2451752,"R",2759827,"R",0,"R",3490237,"R",-3466342,"R",-23895,"R",54097226,"R",52375884,"R",-1014590,"R",2735932,"R",19789023,"R",10686771,"R",266425,"R",79602,"R",0,"R",0,"R",3093865,"R",1231568,"R",10553116,"R",4947211,"R",10888204,"R",4817555,"R",8700668,"R",590736,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53291301,"R",22353443,"R",5774924,"R",5609078,"R",3593405,"R",2890057,"R",13070394, 1,"R",115955756,"R",119152389
